order_id,reg_date,counterpart,seller_name,seller_type,order_total,products_count,month
3592,2024-06-03,98,Индивидуальный предприниматель 'ЗАО «Алексеев Королева»',покупатель,391222,8,2024-06
4841,2025-02-23,109,Юридическое лицо 'Савельева Лимитед',покупатель,391140,9,2025-02
2722,2025-01-21,119,Индивидуальный предприниматель 'Беляев Инкорпорэйтед',покупатель,391082,6,2025-01
924,2024-11-02,72,Индивидуальный предприниматель 'ООО «Лукина»',покупатель,391080,7,2024-11
2206,2024-09-27,95,Физическое лицо 'Сорокин Инкорпорэйтед',покупатель,391041,8,2024-09
716,2024-06-02,150,Индивидуальный предприниматель 'Тойота Мотор (Toyota)',покупатель,391020,10,2024-06
1096,2025-02-04,20,"Физическое лицо 'АО «Новикова, Горбачева и Русаков»'",покупатель,390932,4,2025-02
820,2024-08-26,89,Физическое лицо 'ООО «Логинов-Рогова»',покупатель,390575,10,2024-08
192,2024-08-10,38,"Физическое лицо 'НПО «Семенов, Кулакова и Осипова»'",покупатель,390210,8,2024-08
2565,2024-11-06,44,"Физическое лицо 'РАО «Егоров, Давыдова и Бобылева»'",покупатель,389806,9,2024-11
279,2024-09-06,114,Физическое лицо 'Воробьева Лтд',покупатель,389726,6,2024-09
1639,2025-02-13,4,Юридическое лицо 'ИП «Шарапов»',покупатель,389711,8,2025-02
2939,2025-01-10,96,Юридическое лицо 'ОАО «Назаров Федоров»',покупатель,389617,6,2025-01
2410,2024-11-16,63,Индивидуальный предприниматель 'НПО «Ефимов»',покупатель,389516,3,2024-11
3443,2024-07-01,79,Индивидуальный предприниматель 'ОАО «Новиков»',покупатель,389419,7,2024-07
2338,2024-08-17,29,Индивидуальный предприниматель 'НПО «Потапова Нестеров»',покупатель,389356,10,2024-08
76,2024-12-30,114,Физическое лицо 'Воробьева Лтд',покупатель,389045,7,2024-12
107,2025-04-11,20,"Физическое лицо 'АО «Новикова, Горбачева и Русаков»'",покупатель,388484,5,2025-04
2843,2024-07-12,43,"Индивидуальный предприниматель 'АО «Фадеева, Капустина и Самсонова»'",покупатель,388477,7,2024-07
4860,2024-05-15,115,Юридическое лицо 'ОАО «Горбачев Михайлова»',покупатель,388268,10,2024-05
1713,2024-09-07,64,Юридическое лицо 'Уральский банк реконструкции и развития',покупатель,388203,3,2024-09
2687,2024-12-30,38,"Физическое лицо 'НПО «Семенов, Кулакова и Осипова»'",покупатель,388105,8,2024-12
225,2025-04-16,134,Индивидуальный предприниматель 'НПО «Тимофеева»',покупатель,387971,8,2025-04
3775,2025-01-05,107,"Юридическое лицо 'РАО «Некрасова, Ершов и Попов»'",покупатель,387828,9,2025-01
2974,2024-11-15,88,Физическое лицо 'Военторг',покупатель,387587,10,2024-11
4020,2024-11-07,100,Юридическое лицо 'ЗАО «Сафонова»',покупатель,387333,10,2024-11
1661,2024-05-10,50,Юридическое лицо 'Трофимов Лимитед',покупатель,387242,7,2024-05
3797,2024-08-08,32,Физическое лицо 'НПО «Кононов»',покупатель,387099,10,2024-08
1055,2024-06-03,2,Юридическое лицо 'АО «Лукин»',покупатель,387013,7,2024-06
2382,2025-02-01,30,Физическое лицо 'Государственная транспортная лизинговая компания',покупатель,387002,2,2025-02
73,2024-06-18,21,"Индивидуальный предприниматель 'ИП «Крылов, Корнилов и Попова»'",покупатель,386798,10,2024-06
3885,2024-06-22,134,Индивидуальный предприниматель 'НПО «Тимофеева»',покупатель,386379,9,2024-06
2444,2024-05-24,38,"Физическое лицо 'НПО «Семенов, Кулакова и Осипова»'",покупатель,385946,4,2024-05
2301,2025-02-02,15,Юридическое лицо 'Воробьев Инк',покупатель,385560,9,2025-02
1613,2024-07-07,52,Юридическое лицо 'Энергосбытовая компания Восток',покупатель,385506,7,2024-07
1020,2024-12-20,58,Юридическое лицо 'ЗАО «Меркушев»',покупатель,385350,9,2024-12
249,2025-04-07,30,Физическое лицо 'Государственная транспортная лизинговая компания',покупатель,385036,7,2025-04
1058,2024-05-11,128,Юридическое лицо 'ООО «Белова Большаков»',покупатель,384983,10,2024-05
2625,2024-06-22,27,"Индивидуальный предприниматель 'АО «Казакова, Афанасьев и Соловьева»'",покупатель,384962,8,2024-06
2666,2024-09-16,149,Юридическое лицо 'ОАО «Гаврилов-Васильева»',покупатель,384721,8,2024-09
170,2024-11-04,4,Юридическое лицо 'ИП «Шарапов»',покупатель,384706,6,2024-11
2668,2025-01-04,15,Юридическое лицо 'Воробьев Инк',покупатель,384547,9,2025-01
4485,2024-09-28,27,"Индивидуальный предприниматель 'АО «Казакова, Афанасьев и Соловьева»'",покупатель,384543,10,2024-09
3316,2025-01-07,20,"Физическое лицо 'АО «Новикова, Горбачева и Русаков»'",покупатель,384089,5,2025-01
2092,2025-04-03,95,Физическое лицо 'Сорокин Инкорпорэйтед',покупатель,384065,5,2025-04
3779,2024-06-12,89,Физическое лицо 'ООО «Логинов-Рогова»',покупатель,384043,8,2024-06
476,2025-03-18,32,Физическое лицо 'НПО «Кононов»',покупатель,383946,5,2025-03
1196,2024-11-12,71,"Индивидуальный предприниматель 'НПО «Бурова, Ильина и Дементьев»'",покупатель,383541,7,2024-11
2670,2024-10-16,24,Физическое лицо 'ООО «Сорокина»',покупатель,383392,9,2024-10
1454,2025-04-17,130,"Индивидуальный предприниматель 'НПО «Крылов, Ильина и Лапин»'",покупатель,383148,3,2025-04
3177,2024-06-16,97,Юридическое лицо 'ОАО «Белозеров»',покупатель,383134,7,2024-06
3574,2024-09-25,59,Физическое лицо 'Арктикгаз',покупатель,382941,10,2024-09
4760,2025-01-27,79,Индивидуальный предприниматель 'ОАО «Новиков»',покупатель,382274,3,2025-01
